Year,Region,ProvinceCode,Province,Hgender,HAge,HLiterate,HEduYears,HEduLevel,HActivityState,HMarritalState,HEmployed,HUnemployed,HIncomeWOWork,Size,NKids,TotalIncome,EqSizeOECD,EqSizeRevOECD,NetExpenditure,NetIncome,PipedWater,Electricity,CookingFuel,HeatFuel,HotWaterFuel,HouseOwn,RoomCount,Area
92,Rural,14,Chaharmahal & Bakhtiari,Male,41,1,5,Primary,Employed,Married,1,0,0,4,2,50800000,2.7,2.1,104286052,89497552,1,1,3,11,23,House,4,100
92,Rural,2,Mazandaran,Male,55,1,6,Primary,Employed,Married,1,0,0,4,0,122090000,3.1,2.5,116117752,175651552,NA,1,4,14,24,House,5,100
92,Rural,25,Qom,Male,35,1,6,Primary,Employed,Married,1,0,0,4,2,54000000,2.7,2.1,87565552,89017552,1,1,4,14,24,House,2,65
92,Rural,15,Lorestan,Male,72,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,180000000,2.4,2,58797968,216127968,1,1,4,14,24,House,3,60
92,Rural,13,Hamedan,Male,57,1,3,Primary,Employed,Married,1,0,0,8,0,161100000,5.9,4.5,217492104,235175104,1,1,4,14,24,House,3,80
92,Rural,0,Markazi,Female,83,0,0,Illiterate,Other,Widowed,0,0,0,1,0,9350000,1,1,54108388,23604388,1,1,4,14,24,House,3,60
92,Rural,12,Kurdistan,Male,40,1,9,Secondary,Employed,Married,1,0,0,8,6,72000000,4.7,3.3,144689304,137875104,1,1,3,11,21,Free,4,100
92,Rural,3,East Azerbaijan,Male,40,1,6,Primary,Employed,Married,1,0,0,4,2,60000000,2.7,2.1,87187552,107297552,1,1,4,14,24,House,3,80
92,Rural,0,Markazi,Male,62,1,3,Primary,Employed,Married,1,0,0,2,0,22800000,1.7,1.5,70634776,44968776,1,1,4,14,24,House,3,70
92,Rural,3,East Azerbaijan,Male,42,1,5,Primary,Employed,Married,1,0,0,6,4,1975000,3.7,2.7,123128328,70711328,1,1,3,11,21,House,2,50
92,Rural,14,Chaharmahal & Bakhtiari,Male,60,0,0,Illiterate,Employed,Married,1,0,0,5,2,40000000,3.4,2.6,118123500,88100000,1,1,4,14,24,House,3,110
92,Rural,13,Hamedan,Male,28,1,8,Secondary,Employed,Married,1,0,0,3,1,49500000,2.2,1.8,100010164,79333164,1,1,3,11,23,House,2,40
92,Rural,29,South Khorasan,Male,77,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,35000000,1.7,1.5,70042776,51568776,1,1,3,11,21,House,5,100
92,Rural,28,North Khorasan,Male,43,0,0,Illiterate,Employed,Married,1,0,0,6,4,13500000,3.7,2.7,110774528,52346328,1,1,3,11,21,House,3,100
92,Rural,13,Hamedan,Male,39,1,7,Secondary,Employed,Married,1,0,0,3,1,32000000,2.2,1.8,49360164,53073164,1,1,4,14,24,Rental,2,42
92,Rural,19,Zanjan,Male,29,1,7,Secondary,Employed,Married,1,0,0,2,0,67500000,1.7,1.5,55950776,85148776,1,1,3,11,21,Free,2,40
92,Rural,20,Semnan,Male,27,1,6,Primary,Employed,Married,1,0,0,3,1,36000000,2.2,1.8,51097351,69462352,1,1,4,14,24,House,4,100
92,Rural,5,Kermanshah,Female,40,1,6,Primary,Employed,Widowed,1,0,0,3,2,24310000,2,1.6,77786364,60083164,1,1,3,11,23,House,4,120
92,Rural,19,Zanjan,Male,55,0,0,Illiterate,Employed,Married,1,0,0,5,2,27800000,3.4,2.6,110796240,65921940,1,1,3,11,23,House,2,60
92,Rural,5,Kermanshah,Male,44,0,0,Illiterate,Employed,Married,1,0,0,4,2,33000000,2.7,2.1,59430952,63842552,1,1,4,14,24,House,3,70
92,Rural,17,Kohgiluye & Boyerahmad,Female,77,0,0,Illiterate,Income without Work,Widowed,0,0,1,1,0,11200000,1,1,48544388,24942388,1,1,3,11,21,House,2,40
92,Rural,13,Hamedan,Male,43,1,5,Primary,Employed,Married,1,0,0,4,1,140000000,2.9,2.3,113878552,171697552,1,1,4,14,24,House,3,47
92,Rural,15,Lorestan,Male,29,1,8,Secondary,Employed,Married,1,0,0,5,2,67000000,3.4,2.6,53954624,110280624,1,1,4,14,24,House,2,28
92,Rural,9,Razavi Khorasan,Male,57,0,0,Illiterate,Employed,Married,1,0,0,3,1,63600000,2.2,1.8,75748364,92203164,1,1,4,14,24,House,4,80
92,Rural,30,Alborz,Male,33,1,6,Primary,Employed,Married,1,0,0,4,2,88000000,2.7,2.1,98024000,154640000,1,1,4,14,24,House,3,75
92,Rural,16,Ilam,Male,90,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,30000000,2.4,2,52931968,57517968,1,1,3,11,23,House,2,80
92,Rural,0,Markazi,Male,33,1,9,Secondary,Unemployed,Married,0,1,0,3,1,40000000,2.2,1.8,82614364,70013164,1,1,4,14,24,House,3,50
92,Rural,3,East Azerbaijan,Male,64,1,6,Primary,Employed,Married,1,0,0,3,1,45000000,2.2,1.8,190628000,69570000,1,1,4,14,24,House,3,100
92,Rural,30,Alborz,Male,40,1,3,Primary,Employed,Married,1,0,0,5,3,46500000,3.2,2.4,94081000,75300000,1,1,4,14,24,Bonded,3,75
92,Rural,6,Khouzestan,Male,39,0,0,Illiterate,Employed,Married,1,0,0,9,6,49440000,5.4,3.8,143486492,134979492,1,1,3,15,25,House,3,85
92,Rural,16,Ilam,Male,72,0,0,Illiterate,Income without Work,Married,0,0,1,6,0,72000000,4.5,3.5,83793936,121035936,1,1,3,13,23,House,4,110
92,Rural,7,Fars,Male,43,1,3,Primary,Employed,Married,1,0,0,5,3,104000000,3.2,2.4,87088940,154321940,1,1,4,14,24,House,6,180
92,Rural,19,Zanjan,Male,39,1,2,Primary,Employed,Married,1,0,0,4,2,63000000,2.7,2.1,86730552,105857552,1,1,3,11,21,House,3,80
92,Rural,22,Hormozgan,Male,28,1,6,Primary,Employed,Married,1,0,0,3,1,36000000,2.2,1.8,82421000,72645000,1,1,3,20,25,House,2,45
92,Rural,16,Ilam,Male,75,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,6000000,2.4,2,55401968,33517968,1,1,3,11,23,House,2,100
92,Rural,8,Kerman,Female,47,1,5,Primary,Income without Work,Divorced,0,0,1,2,1,4800000,1.5,1.3,41939928,29792000,1,1,4,14,24,House,1,70
92,Rural,29,South Khorasan,Male,60,0,0,Illiterate,Employed,Married,1,0,0,2,0,21000000,1.7,1.5,79404976,43588776,1,1,3,11,23,House,4,80
92,Rural,3,East Azerbaijan,Male,70,0,0,Illiterate,Employed,Married,1,0,0,2,0,57800000,1.7,1.5,75427776,79648776,1,1,4,14,24,House,2,100
92,Rural,24,Ardebil,Male,37,1,4,Primary,Employed,Married,1,0,0,4,2,73600000,2.7,2.1,107412552,108337552,1,1,4,14,24,House,4,90
92,Rural,7,Fars,Male,68,1,6,Primary,Employed,Married,1,0,0,5,1,52000000,3.6,2.8,99212940,119291940,1,1,3,11,23,House,4,100
92,Rural,11,Sistan & Baluchistan,Male,64,0,0,Illiterate,Employed,Married,1,0,0,9,4,7500000,5.8,4.2,98753192,99529192,NA,1,3,15,25,House,3,60
92,Rural,7,Fars,Male,25,1,7,Secondary,Employed,Married,1,0,0,4,2,22000000,2.7,2.1,106431952,69337552,NA,NA,3,11,23,House,1,20
92,Rural,5,Kermanshah,Male,30,1,9,Secondary,Employed,Married,1,0,0,5,2,155000000,3.4,2.6,147734388,198474388,1,1,4,14,24,House,3,60
92,Rural,17,Kohgiluye & Boyerahmad,Male,36,1,6,Primary,Employed,Married,1,0,0,7,4,70000000,4.4,3.2,155033716,120620716,1,1,4,14,24,House,5,150
92,Rural,19,Zanjan,Male,66,0,0,Illiterate,Employed,Married,1,0,0,7,1,14600000,5,3.8,153270716,69170716,1,1,3,11,21,House,3,80
92,Rural,3,East Azerbaijan,Male,52,1,9,Secondary,Employed,Married,1,0,0,2,0,15000000,1.7,1.5,89886776,48988776,1,1,4,14,24,House,3,90
92,Rural,29,South Khorasan,Male,47,1,4,Primary,Employed,Married,1,0,0,3,1,25000000,2.2,1.8,139321140,54809940,1,1,3,11,21,House,2,45
92,Rural,1,Guilan,Male,74,1,5,Primary,Income without Work,Married,0,0,1,3,0,24900000,2.4,2,109388764,68098764,1,1,4,14,24,House,4,89
92,Rural,6,Khouzestan,Male,29,1,6,Primary,Employed,Married,1,0,0,4,2,36550000,2.7,2.1,82831552,74167552,1,1,3,15,25,Free,3,85
92,Rural,26,Qazvin,Male,32,1,9,Secondary,Employed,Married,1,0,0,3,1,90000000,2.2,1.8,76082164,116113164,1,1,3,11,21,House,3,40
92,Rural,16,Ilam,Male,50,0,0,Illiterate,Unemployed,Married,0,1,0,5,1,0,3.6,2.8,66901280,39863280,1,1,3,11,23,House,3,80
92,Rural,17,Kohgiluye & Boyerahmad,Male,30,1,12,Secondary,Employed,Married,1,0,0,3,1,38000000,2.2,1.8,64095164,62643164,1,1,3,11,21,Free,3,100
92,Rural,26,Qazvin,Male,60,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,78000000,1.7,1.5,45424000,104260000,1,1,4,14,24,House,3,70
92,Rural,29,South Khorasan,Male,41,1,6,Primary,Employed,Married,1,0,0,7,5,56000000,4.2,3,118300716,108118716,1,1,3,11,21,House,5,100
92,Rural,26,Qazvin,Female,60,0,0,Illiterate,Income without Work,Widowed,0,0,1,2,0,68800000,1.7,1.5,49759000,93980000,1,1,4,14,24,House,3,80
92,Rural,4,West Azerbaijan,Male,58,0,0,Illiterate,Employed,Married,1,0,0,3,0,90000000,2.4,2,92854564,135979164,1,1,3,11,21,House,2,80
92,Rural,17,Kohgiluye & Boyerahmad,Male,32,0,0,Illiterate,Employed,Married,1,0,0,4,2,80000000,2.7,2.1,120707164,100743164,1,1,3,13,23,House,2,50
92,Rural,18,Boushehr,Male,90,0,0,Illiterate,Income without Work,Married,0,0,1,4,0,6000000,3.1,2.5,67949024,39330624,1,1,3,11,25,House,3,100
92,Rural,15,Lorestan,Male,50,0,0,Illiterate,Employed,Married,1,0,0,5,0,74300000,3.8,3,140966940,153641940,1,1,3,11,23,House,3,100
92,Rural,10,Isfahan,Male,29,1,9,Secondary,Employed,Married,1,0,0,3,1,23040000,2.2,1.8,66491164,46753164,1,1,4,14,24,Rental,3,50
92,Rural,0,Markazi,Male,36,1,6,Primary,Employed,Married,1,0,0,4,2,45400000,2.7,2.1,78468552,74817552,1,1,4,14,24,Free,2,30
92,Rural,13,Hamedan,Male,56,0,0,Illiterate,Employed,Married,1,0,0,3,1,44700000,2.2,1.8,84833164,82883164,1,1,3,11,21,House,4,70
92,Rural,4,West Azerbaijan,Male,52,1,5,Primary,Employed,Married,1,0,0,3,0,93200000,2.4,2,102188352,142697552,1,1,3,11,21,House,4,200
92,Rural,30,Alborz,Male,29,1,9,Secondary,Employed,Married,1,0,0,3,1,108000000,2.2,1.8,75505000,149130000,1,1,4,14,24,Rental,3,70
92,Rural,12,Kurdistan,Male,34,1,6,Primary,Employed,Married,1,0,0,4,2,48000000,2.7,2.1,87871752,89217552,1,1,4,14,24,House,4,120
92,Rural,22,Hormozgan,Male,33,1,6,Primary,Employed,Married,1,0,0,4,2,42000000,2.7,2.1,100845000,84860000,1,1,3,20,25,House,3,80
92,Rural,28,North Khorasan,Female,63,0,0,Illiterate,Income without Work,Widowed,0,0,1,1,0,90000000,1,1,32277600,102310000,1,1,4,14,24,House,2,40
92,Rural,16,Ilam,Male,21,1,4,Primary,Employed,Married,1,0,0,2,0,9250000,1.7,1.5,44693312,31195312,1,1,3,11,23,House,2,30
92,Rural,6,Khouzestan,Male,75,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,25000000,2.4,2,85451164,66833164,1,1,3,15,25,House,2,40
92,Rural,25,Qom,Male,72,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,94800000,2.4,2,69666164,125563164,1,1,4,14,24,House,3,90
92,Rural,16,Ilam,Female,60,0,0,Illiterate,Employed,Widowed,1,0,0,6,1,77400000,4.3,3.3,75789936,127635936,1,1,3,11,23,House,4,100
92,Rural,2,Mazandaran,Male,29,1,12,Secondary,Employed,Married,1,0,0,3,1,30455000,2.2,1.8,58513800,60773000,1,1,4,14,24,House,3,54
92,Rural,12,Kurdistan,Female,76,0,0,Illiterate,Income without Work,Widowed,0,0,1,1,0,5400000,1,1,45747688,19304388,1,1,4,14,24,Free,5,100
92,Rural,11,Sistan & Baluchistan,Male,31,1,6,Primary,Employed,Married,1,0,0,3,1,23200000,2.2,1.8,108719164,64193164,1,1,3,11,21,House,3,80
92,Rural,23,Tehran,Male,47,0,0,Illiterate,Employed,Married,1,0,0,4,1,84000000,2.9,2.3,66574000,1.02E+08,1,1,4,14,24,ToServe,3,80
92,Rural,18,Boushehr,Male,54,0,0,Illiterate,Employed,Married,1,0,0,6,2,40000000,4.1,3.1,72974736,86995936,1,1,3,11,25,House,3,100
92,Rural,9,Razavi Khorasan,Male,40,1,6,Primary,Employed,Married,1,0,0,5,2,34000000,3.4,2.6,125188940,117321940,1,1,3,13,23,House,4,50
92,Rural,14,Chaharmahal & Bakhtiari,Male,35,1,6,Primary,Employed,Married,1,0,0,2,0,46500000,1.7,1.5,59976176,77848776,1,1,4,14,24,House,3,140
92,Rural,16,Ilam,Male,31,1,6,Primary,Employed,Married,1,0,0,2,0,72000000,1.7,1.5,48009312,92745312,1,1,3,11,23,House,3,100
92,Rural,1,Guilan,Female,36,1,12,Secondary,Employed,Bachelor,1,0,0,3,0,53040000,2.4,2,92020644,114831644,1,1,4,14,24,House,4,80
92,Rural,5,Kermanshah,Male,25,1,6,Primary,Employed,Married,1,0,0,3,1,50000000,2.2,1.8,12004376,73834776,1,1,3,11,23,Free,3,38
92,Rural,30,Alborz,Male,65,1,7,Secondary,Income without Work,Widowed,0,0,1,4,0,56210000,3.1,2.5,108047000,104830000,1,1,4,14,24,House,3,60
92,Rural,20,Semnan,Male,23,1,4,Primary,Employed,Married,1,0,0,4,2,81000000,2.7,2.1,129916000,8.70E+07,1,1,3,12,23,Free,5,90
92,Rural,30,Alborz,Male,50,1,9,Secondary,Employed,Married,1,0,0,3,1,60000000,2.2,1.8,86081164,104473164,1,1,4,14,24,House,4,75
92,Rural,13,Hamedan,Male,26,1,7,Secondary,Employed,Married,1,0,0,3,1,40000000,2.2,1.8,46424000,70330000,1,1,3,11,21,Free,2,40
92,Rural,28,North Khorasan,Male,51,1,6,Primary,Income without Work,Married,0,0,1,4,0,42000000,3.1,2.5,60232552,71697552,1,1,3,11,30,House,3,75
92,Rural,22,Hormozgan,Male,36,1,9,Secondary,Employed,Married,1,0,0,5,3,66000000,3.2,2.4,134365000,124480000,1,1,3,15,25,House,5,140
92,Rural,12,Kurdistan,Male,33,1,6,Primary,Employed,Married,1,0,0,4,2,72000000,2.7,2.1,89763632,109017552,NA,1,4,14,24,House,4,104
92,Rural,0,Markazi,Male,75,0,0,Illiterate,Employed,Married,1,0,0,2,0,12900000,1.7,1.5,85000388,33134388,1,1,4,14,24,House,4,50
92,Rural,8,Kerman,Male,37,1,6,Primary,Employed,Married,1,0,0,4,2,30000000,2.7,2.1,78352000,58050000,1,1,3,11,21,House,2,40
92,Rural,29,South Khorasan,Male,54,1,4,Primary,Employed,Married,1,0,0,3,1,54000000,2.2,1.8,107100164,126651164,1,1,3,13,21,House,5,100
92,Rural,2,Mazandaran,Female,47,0,0,Illiterate,Employed,Widowed,1,0,0,5,1,90640000,3.6,2.8,153476140,144697940,NA,1,4,14,24,House,5,120
92,Rural,29,South Khorasan,Male,63,1,3,Primary,Employed,Widowed,1,0,0,2,0,13400000,1.7,1.5,91468776,35586776,1,1,3,11,21,House,4,70
92,Rural,6,Khouzestan,Male,27,1,6,Primary,Employed,Married,1,0,0,3,1,32290000,2.2,1.8,91912776,61888776,1,1,3,15,25,Free,3,80
92,Rural,22,Hormozgan,Male,51,0,0,Illiterate,Employed,Married,1,0,0,6,2,36000000,4.1,3.1,141574328,93446328,1,1,3,20,25,House,4,100
92,Rural,25,Qom,Male,52,1,6,Primary,Employed,Married,1,0,0,5,2,130000000,3.4,2.6,130094940,177851940,1,1,4,14,24,House,4,90
92,Rural,19,Zanjan,Male,27,1,6,Primary,Employed,Married,1,0,0,3,1,52500000,2.2,1.8,39335564,76573164,1,1,3,11,23,House,2,60
92,Rural,7,Fars,Male,38,1,6,Primary,Employed,Married,1,0,0,5,3,44640000,3.2,2.4,131234940,90161940,1,1,3,11,25,House,5,145
92,Rural,22,Hormozgan,Male,29,1,9,Secondary,Unemployed,Married,0,1,0,2,0,1000000,1.7,1.5,78628000,31350000,1,1,3,13,30,House,2,70
92,Rural,0,Markazi,Male,38,1,6,Primary,Employed,Married,1,0,0,4,2,26100000,2.7,2.1,100432952,97217552,1,1,4,14,24,House,3,50
92,Rural,2,Mazandaran,Male,39,1,9,Secondary,Employed,Married,1,0,0,4,2,31720000,2.7,2.1,100457452,93861552,NA,1,4,14,24,House,5,100
92,Rural,16,Ilam,Male,42,1,9,Secondary,Income without Work,Married,0,0,1,5,2,39000000,3.4,2.6,88159000,77580000,1,1,3,11,23,House,2,60
92,Rural,7,Fars,Female,25,1,9,Secondary,Income without Work,Married,0,0,1,2,1,36800000,1.5,1.3,72996000,72196000,1,1,3,11,25,House,5,120
92,Rural,29,South Khorasan,Female,38,1,2,Primary,Employed,Married,1,0,0,2,1,30000000,1.5,1.3,69411776,43608776,1,1,3,11,23,House,4,70
92,Rural,2,Mazandaran,Male,55,1,5,Primary,Income without Work,Widowed,0,0,1,3,0,55600000,2.4,2,89928500,86842000,1,1,4,14,24,House,4,110
92,Rural,17,Kohgiluye & Boyerahmad,Male,33,1,12,Secondary,Employed,Married,1,0,0,5,3,85000000,3.2,2.4,135341940,121921940,1,1,4,14,24,House,3,100
92,Rural,19,Zanjan,Male,82,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,6000000,1.7,1.5,76238776,24248776,1,1,1,11,21,House,2,55
92,Rural,6,Khouzestan,Male,44,1,6,Primary,Employed,Married,1,0,0,6,4,41300000,3.7,2.7,132822328,85126328,1,1,4,14,24,Rental,3,90
92,Rural,17,Kohgiluye & Boyerahmad,Male,30,1,5,Primary,Employed,Married,1,0,0,5,3,25000000,3.2,2.4,170244940,112971940,1,1,3,11,23,House,3,70
92,Rural,12,Kurdistan,Male,71,0,0,Illiterate,Income without Work,Married,0,0,1,4,0,32000000,3.1,2.5,58031152,62897552,1,1,3,11,21,House,4,80
92,Rural,4,West Azerbaijan,Male,58,0,0,Illiterate,Employed,Married,1,0,0,3,1,67760000,2.2,1.8,95830164,100383164,1,1,3,11,21,House,2,60
92,Rural,23,Tehran,Male,31,1,4,Primary,Employed,Married,1,0,0,3,1,108000000,2.2,1.8,100059000,145770000,1,1,4,14,24,Rental,3,80
92,Rural,14,Chaharmahal & Bakhtiari,Male,47,0,0,Illiterate,Employed,Married,1,0,0,4,0,40000000,3.1,2.5,98887552,78457552,1,1,4,14,24,House,2,110
92,Rural,30,Alborz,Male,29,1,9,Secondary,Employed,Bachelor,1,0,0,3,0,150000000,2.4,2,96303000,202530000,1,1,4,14,24,House,3,70
92,Rural,24,Ardebil,Male,49,1,6,Primary,Employed,Married,1,0,0,3,1,56730000,2.2,1.8,99860164,96023164,1,1,3,11,27,House,4,100
92,Rural,15,Lorestan,Female,37,0,0,Illiterate,Income without Work,Widowed,0,0,1,4,3,67200000,2.5,1.9,86390000,101680000,1,1,3,11,23,House,3,60
92,Rural,9,Razavi Khorasan,Male,82,0,0,Illiterate,Employed,Married,1,0,0,2,0,23400000,1.7,1.5,78832776,51876776,1,1,4,14,24,House,4,70
92,Rural,16,Ilam,Male,37,1,6,Primary,Employed,Married,1,0,0,4,2,72000000,2.7,2.1,52051624,108690624,1,1,3,11,23,House,5,110
92,Rural,9,Razavi Khorasan,Female,84,0,0,Illiterate,Housekeeper,Widowed,0,0,0,1,0,0,1,1,56406388,15104388,1,1,3,13,23,House,3,80
92,Rural,22,Hormozgan,Female,38,0,0,Illiterate,Income without Work,Divorced,0,0,1,2,1,900000,1.5,1.3,69538000,29450000,1,1,3,20,23,Free,2,60
92,Rural,6,Khouzestan,Male,55,1,6,Primary,Employed,Married,1,0,0,6,4,61280000,3.7,2.7,116195328,114706328,1,1,3,15,25,House,4,100
92,Rural,14,Chaharmahal & Bakhtiari,Male,25,0,0,Illiterate,Employed,Married,1,0,0,3,1,45000000,2.2,1.8,75415164,73243164,1,1,4,14,24,Free,2,110
92,Rural,6,Khouzestan,Male,33,1,6,Primary,Employed,Married,1,0,0,3,1,36300000,2.2,1.8,84353164,70333164,1,1,3,15,25,Free,2,40
92,Rural,23,Tehran,Male,33,1,8,Secondary,Employed,Married,1,0,0,3,1,73000000,2.2,1.8,75553000,117820000,1,1,4,14,24,Bonded,3,75
92,Rural,16,Ilam,Male,66,0,0,Illiterate,Employed,Married,1,0,0,6,1,28000000,4.3,3.3,87335936,89755936,1,1,3,11,23,House,3,130
92,Rural,8,Kerman,Male,28,1,9,Secondary,Employed,Married,1,0,0,3,1,41500000,2.2,1.8,68181164,66463164,1,1,3,11,21,Free,2,25
92,Rural,29,South Khorasan,Male,48,0,0,Illiterate,Employed,Married,1,0,0,5,3,15300000,3.2,2.4,92270140,59131940,1,1,3,11,23,House,3,70
92,Rural,22,Hormozgan,Male,43,1,6,Primary,Employed,Married,1,0,0,6,3,64400000,3.9,2.9,121961000,115256000,1,1,3,15,25,House,6,140
92,Rural,16,Ilam,Male,59,1,5,Primary,Employed,Married,1,0,0,3,0,56700000,2.4,2,66018968,85417968,1,1,3,11,23,House,2,70
92,Rural,26,Qazvin,Male,41,1,6,Primary,Employed,Married,1,0,0,3,1,61750000,2.2,1.8,81086964,99863164,1,1,3,11,21,House,3,80
92,Rural,0,Markazi,Male,71,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,12800000,2.4,2,168089164,36243164,1,1,4,14,24,House,5,120
92,Rural,22,Hormozgan,Male,48,0,0,Illiterate,Other,Married,0,0,0,7,2,64400000,4.8,3.6,166023000,111472000,1,1,3,15,25,House,5,140
92,Rural,29,South Khorasan,Male,28,1,6,Primary,Employed,Married,1,0,0,3,1,80000000,2.2,1.8,86414164,107841164,1,1,3,11,23,House,3,60
92,Rural,4,West Azerbaijan,Male,60,1,6,Primary,Employed,Married,1,0,0,7,0,127000000,5.2,4,174447388,188934388,1,1,3,11,23,House,6,150
92,Rural,2,Mazandaran,Male,76,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,55025000,1.7,1.5,82905000,104135000,1,1,4,14,24,House,4,100
92,Rural,5,Kermanshah,Male,47,1,12,Secondary,Employed,Married,1,0,0,4,1,66000000,2.9,2.3,81726000,122360000,1,1,4,14,24,Free,3,45
92,Rural,3,East Azerbaijan,Male,52,0,0,Illiterate,Employed,Married,1,0,0,8,2,69150000,5.5,4.1,109191104,126955104,1,1,4,14,24,House,3,100
92,Rural,12,Kurdistan,Male,39,1,6,Primary,Employed,Married,1,0,0,5,3,69000000,3.2,2.4,90982940,122909940,1,1,3,11,21,House,4,70
92,Rural,22,Hormozgan,Female,41,1,6,Primary,Income without Work,Married,0,0,1,2,1,2000000,1.5,1.3,71760000,28750000,1,1,3,20,25,House,3,100
92,Rural,17,Kohgiluye & Boyerahmad,Male,46,1,5,Primary,Employed,Married,1,0,0,5,3,133000000,3.2,2.4,134102540,168321940,1,1,3,13,23,House,4,110
92,Rural,22,Hormozgan,Female,45,1,6,Primary,Income without Work,Widowed,0,0,1,7,1,7200000,5,3.8,212106000,64620000,NA,1,3,15,26,House,2,80
92,Rural,2,Mazandaran,Male,44,1,6,Primary,Other,Married,0,0,0,3,1,47500000,2.2,1.8,74161200,93124000,1,1,4,14,24,House,3,75
92,Rural,22,Hormozgan,Male,41,1,6,Primary,Employed,Married,1,0,0,6,3,72000000,3.9,2.9,164460000,121560000,NA,1,3,15,23,House,2,60
92,Rural,17,Kohgiluye & Boyerahmad,Male,26,1,9,Secondary,Employed,Married,1,0,0,2,0,27000000,1.7,1.5,84262776,43508776,1,1,3,11,23,Rental,3,60
92,Rural,22,Hormozgan,Male,29,1,6,Primary,Employed,Married,1,0,0,4,2,36400000,2.7,2.1,107310000,77440000,1,1,3,15,25,House,3,85
92,Rural,13,Hamedan,Male,50,1,9,Secondary,Employed,Married,1,0,0,3,0,103000000,2.4,2,68027164,143823164,1,1,4,14,24,House,3,60
92,Rural,16,Ilam,Male,54,1,6,Primary,Employed,Married,1,0,0,7,1,40000000,5,3.8,97670592,106908592,1,1,3,11,23,House,4,120
92,Rural,12,Kurdistan,Male,25,1,4,Primary,Employed,Married,1,0,0,3,1,68000000,2.2,1.8,97637264,88113164,1,1,4,14,24,Rental,3,70
92,Rural,23,Tehran,Male,40,1,5,Primary,Employed,Married,1,0,0,5,3,84000000,3.2,2.4,97970560,149832800,1,1,4,14,24,House,2,45
92,Rural,8,Kerman,Male,39,1,12,Secondary,Employed,Married,1,0,0,4,2,65000000,2.7,2.1,77601552,101977552,1,1,3,11,23,House,2,50
92,Rural,20,Semnan,Male,76,1,3,Primary,Income without Work,Married,0,0,1,4,1,20000000,2.9,2.3,77698552,57497552,1,1,4,14,24,House,4,150
92,Rural,8,Kerman,Male,73,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,64000000,2.4,2,105478976,94300000,1,1,3,11,21,House,4,80
92,Rural,0,Markazi,Male,25,1,9,Secondary,Employed,Married,1,0,0,2,0,7700000,1.7,1.5,86143776,33928776,1,1,4,14,24,Rental,3,50
92,Rural,5,Kermanshah,Male,34,1,12,Secondary,Employed,Married,1,0,0,4,2,20000000,2.7,2.1,79386752,53225552,1,1,3,11,23,Free,3,70
92,Rural,1,Guilan,Female,38,1,12,Secondary,Housekeeper,Married,0,0,0,1,0,24000000,1,1,62938388,38504388,NA,1,4,14,24,House,3,107
92,Rural,29,South Khorasan,Female,56,0,0,Illiterate,Income without Work,Widowed,0,0,1,2,0,47000000,1.7,1.5,98333776,68868776,1,1,3,11,21,House,4,80
92,Rural,0,Markazi,Female,77,0,0,Illiterate,Income without Work,Widowed,0,0,1,2,0,29400000,1.7,1.5,73258776,48548776,1,1,3,16,23,House,2,30
92,Rural,15,Lorestan,Male,32,1,12,Secondary,Employed,Married,1,0,0,4,1,113700000,2.9,2.3,125419552,155237552,1,1,3,11,23,House,5,100
92,Rural,28,North Khorasan,Male,40,0,0,Illiterate,Employed,Married,1,0,0,5,3,47400000,3.2,2.4,91303940,82471940,1,1,4,14,24,House,3,60
92,Rural,12,Kurdistan,Male,52,1,6,Primary,Employed,Married,1,0,0,2,0,12950000,1.7,1.5,80778676,36138776,1,1,4,14,24,House,3,80
92,Rural,5,Kermanshah,Male,45,1,9,Secondary,Employed,Bachelor,1,0,0,4,0,74850000,3.1,2.5,178972352,123075552,1,1,3,11,23,House,3,50
92,Rural,7,Fars,Male,45,1,7,Secondary,Unemployed,Married,0,1,0,6,1,9000000,4.3,3.3,131743328,60866328,1,1,4,14,24,House,4,96
92,Rural,9,Razavi Khorasan,Male,70,1,1,Primary,Employed,Married,1,0,0,4,0,10300000,3.1,2.5,141614352,51647552,1,1,4,14,24,House,4,90
92,Rural,16,Ilam,Male,63,0,0,Illiterate,Employed,Married,1,0,0,5,0,112000000,3.8,3,99901280,154263280,1,1,3,11,23,House,3,60
92,Rural,9,Razavi Khorasan,Female,49,1,6,Primary,Income without Work,Married,0,0,1,3,1,58000000,2.2,1.8,85145364,72743164,1,1,4,14,24,House,4,120
92,Rural,9,Razavi Khorasan,Male,36,1,9,Secondary,Employed,Married,1,0,0,5,3,75200000,3.2,2.4,98349152,111617552,1,1,4,14,24,House,3,80
92,Rural,17,Kohgiluye & Boyerahmad,Male,30,1,12,Secondary,Employed,Married,1,0,0,2,0,3080000,1.7,1.5,82202776,25888776,1,1,3,11,26,House,2,30
